Facet number,Profile_type,O_x,O_y,O_z,U_x,U_y,U_z,V_x,V_y,V_z,U_length,V_length,Center_x,Center_y,Center_z,V_max,MC Hits,Hit equiv.,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
 moment 0 (Constant Flow){
87,Pressure  [mbar],1.1,1.1,1.1,0,0,3,0,3,-0,3,3,1.1,2.6,2.6,1667.13,3873206615,3.87321e+09,2.94236e-10,2.80974e-10,2.70913e-10,2.63964e-10,2.59044e-10,2.55965e-10,2.53453e-10,2.51997e-10,2.50681e-10,2.49829e-10,2.49118e-10,2.48547e-10,2.47903e-10,2.4767e-10,2.47549e-10,2.47405e-10,2.47668e-10,2.47376e-10,2.47261e-10,2.47548e-10,2.47616e-10,2.4774e-10,2.47459e-10,2.47839e-10,2.47571e-10,2.47653e-10,2.47653e-10,2.47741e-10,2.47714e-10,2.47766e-10,2.48012e-10,2.47953e-10,2.48125e-10,2.48139e-10,2.47993e-10,2.48152e-10,2.48052e-10,2.48128e-10,2.48014e-10,2.47929e-10,2.47956e-10,2.4819e-10,2.48192e-10,2.48422e-10,2.49057e-10,2.49742e-10,2.49737e-10,2.49755e-10,2.49661e-10,2.49631e-10,2.49631e-10,2.49911e-10,2.49806e-10,2.49819e-10,2.49523e-10,2.48971e-10,2.486e-10,2.48124e-10,2.48236e-10,2.48196e-10,2.48241e-10,2.48287e-10,2.48019e-10,2.48168e-10,2.47919e-10,2.47961e-10,2.47956e-10,2.47837e-10,2.48166e-10,2.47946e-10,2.48011e-10,2.47801e-10,2.4771e-10,2.47789e-10,2.47596e-10,2.47478e-10,2.47627e-10,2.47424e-10,2.47639e-10,2.47278e-10,2.475e-10,2.47395e-10,2.47474e-10,2.47512e-10,2.47598e-10,2.47966e-10,2.47982e-10,2.48159e-10,2.48523e-10,2.48864e-10,2.49785e-10,2.50609e-10,2.51892e-10,2.53635e-10,2.55801e-10,2.59255e-10,2.6388e-10,2.70719e-10,2.80759e-10,2.94338e-10,
 }
 moment 1 (0 s){
87,Pressure  [mbar],1.1,1.1,1.1,0,0,3,0,3,-0,3,3,1.1,2.6,2.6,1667.13,3873206615,3.87321e+09,1.45822e-10,1.40573e-10,1.33652e-10,1.31405e-10,1.30747e-10,1.27731e-10,1.27814e-10,1.27672e-10,1.25008e-10,1.24138e-10,1.25119e-10,1.2389e-10,1.2388e-10,1.24572e-10,1.23317e-10,1.23227e-10,1.24258e-10,1.23144e-10,1.21458e-10,1.22508e-10,1.23023e-10,1.23179e-10,1.218e-10,1.23938e-10,1.24259e-10,1.25039e-10,1.2563e-10,1.25624e-10,1.25019e-10,1.24511e-10,1.24236e-10,1.23675e-10,1.25154e-10,1.25859e-10,1.24911e-10,1.24701e-10,1.24913e-10,1.23116e-10,1.23395e-10,1.24434e-10,1.25305e-10,1.25233e-10,1.24352e-10,1.25482e-10,1.24108e-10,1.25123e-10,1.26804e-10,1.24473e-10,1.23978e-10,1.24843e-10,1.24706e-10,1.25064e-10,1.25196e-10,1.24056e-10,1.23526e-10,1.24952e-10,1.23355e-10,1.2343e-10,1.22651e-10,1.21895e-10,1.24202e-10,1.23804e-10,1.24348e-10,1.24314e-10,1.24012e-10,1.22963e-10,1.24503e-10,1.22484e-10,1.24246e-10,1.23205e-10,1.23541e-10,1.24746e-10,1.2324e-10,1.24109e-10,1.23475e-10,1.25616e-10,1.24149e-10,1.23808e-10,1.24578e-10,1.24826e-10,1.23122e-10,1.23631e-10,1.22605e-10,1.22134e-10,1.23901e-10,1.22678e-10,1.24626e-10,1.23664e-10,1.22448e-10,1.23318e-10,1.23023e-10,1.24542e-10,1.25637e-10,1.26895e-10,1.27391e-10,1.28988e-10,1.31223e-10,1.35192e-10,1.38478e-10,1.48232e-10,
 }
 moment 2 (10 s){
87,Pressure  [mbar],1.1,1.1,1.1,0,0,3,0,3,-0,3,3,1.1,2.6,2.6,1667.13,3873206615,3.87321e+09,2.96983e-10,2.80986e-10,2.69735e-10,2.65142e-10,2.58081e-10,2.55804e-10,2.54972e-10,2.52057e-10,2.51457e-10,2.49292e-10,2.48817e-10,2.50427e-10,2.49117e-10,2.4945e-10,2.49092e-10,2.47962e-10,2.47239e-10,2.47309e-10,2.48428e-10,2.47468e-10,2.48827e-10,2.47316e-10,2.49287e-10,2.48699e-10,2.48079e-10,2.46312e-10,2.46e-10,2.48261e-10,2.46853e-10,2.44819e-10,2.45912e-10,2.45566e-10,2.48632e-10,2.47439e-10,2.45823e-10,2.49136e-10,2.45699e-10,2.47541e-10,2.50114e-10,2.47379e-10,2.47072e-10,2.48281e-10,2.50265e-10,2.47222e-10,2.47135e-10,2.50294e-10,2.47529e-10,2.51058e-10,2.48412e-10,2.48471e-10,2.51088e-10,2.50812e-10,2.51093e-10,2.49247e-10,2.5199e-10,2.49309e-10,2.47615e-10,2.49919e-10,2.49732e-10,2.49382e-10,2.48811e-10,2.49925e-10,2.51724e-10,2.46359e-10,2.47567e-10,2.48525e-10,2.47755e-10,2.48639e-10,2.46729e-10,2.49287e-10,2.4733e-10,2.45741e-10,2.477e-10,2.47022e-10,2.45927e-10,2.47723e-10,2.48308e-10,2.46374e-10,2.46221e-10,2.49528e-10,2.48232e-10,2.45014e-10,2.47009e-10,2.47875e-10,2.49087e-10,2.47509e-10,2.48616e-10,2.47636e-10,2.47081e-10,2.50069e-10,2.50437e-10,2.49154e-10,2.5293e-10,2.51998e-10,2.52749e-10,2.58062e-10,2.63943e-10,2.72507e-10,2.81212e-10,2.92658e-10,
 }
