% Model:              GRACE_STP.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 19 2021, 15:35
% Dimension:          3
% Nodes:              286
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
0.043775103090168244      0                        0                        -5.290098324609475+1.3643763538418412i            -4.222399879139979+1.3643763538418412i
0.04411571765142591       0                        0                        -5.28837295162064+1.3643763538418412i             -4.222399879139991+1.3643763538418412i
0.04334543892261422       0                        0                        -5.291561292927059+1.3643763538418412i            -4.183965360071301+1.3643763538418412i
0.04431260611467103       0                        0                        -5.286102487173129+1.3643763538418412i            -4.18671276715883+1.3643763538418412i
0.04450259081806934       0                        0                        -5.285066451890203+1.3643763538418412i            -4.186712767158827+1.3643763538418412i
0.04470452769903294       0                        0                        -5.281616694516438+1.3643763538418412i            -4.003467853645878+1.3643763538418412i
-0.03670076572574957      0                        0                        -9.100709096509078+1.3643763538418412i            -8.733467303497731+1.3643763538418412i
-0.036787685979383034     0                        0                        -9.105995613307462+1.3643763538418412i            -8.191125329608356+1.3643763538418412i
-0.036745655039399416     0                        0                        -9.105845593471743+1.3643763538418412i            -8.191125329609322+1.3643763538418412i
-0.03736500000000001      0                        0                        -9.099266760468602+1.3643763538418412i            -8.052463696267274
0.04480915553228812       0                        0                        -5.2843100683015996+1.3643763538418412i           -3.815843768750684+1.3643763538418412i
0.04957042228116193       0                        0                        -5.226766003129563+1.3643763538418412i            -3.801368681897507+1.3643763538418412i
0.049750907810377054      0                        0                        -5.221847391869625+1.3643763538418412i            -3.7470195325404085+1.3643763538418412i
0.04723686915894029       0                        0                        -5.254360722403628+1.3643763538418412i            -3.8158437687506765+1.3643763538418412i
0.049885649212075445      0                        0                        -5.220925741967695+1.3643763538418412i            -3.6437080101558537+1.3643763538418412i
0.05043529321304352       0                        0                        -5.2143274324787745+1.3643763538418412i           -3.5738268204728043+1.3643763538418412i
0.05104463867963327       0                        0                        -5.202913662287746+1.3643763538418412i            -3.5738268204728034+1.3643763538418412i
0.0525159731603736        0                        0                        -5.177635202625833+1.3643763538418412i            -3.4880286007940193+1.3643763538418412i
0.05409136484810945       0                        0                        -5.145383415968781+1.3643763538418412i            -3.488028600794018+1.3643763538418412i
0.0565706335459103        0                        0                        -5.0900297587824115+1.3643763538418412i           -3.394517715652772+1.3643763538418412i
0.056776221094656076      0                        0                        -5.08306069753365+1.3643763538418412i             -3.3343546132748396+1.3643763538418412i
-0.03827338602205471      0                        0                        -6.782601012961897+1.3643763538418412i            -5.637550525043526+1.3643763538418412i
-0.03810444614561237      0                        0                        -6.781577589993574+1.3643763538418412i            -5.637550525043863+1.3643763538418412i
-0.0380502522358126       0                        0                        -6.7826127838143035+1.3643763538418412i           -5.5708432444029645
-0.038000000000000006     0                        0                        -6.782968322610026+1.3643763538418412i            -5.570843244402873
-0.03836500000000004      0                        0                        -6.785858842296942+1.3643763538418412i            -3.4658589796675283
-0.03963423863372903      0                        0                        -6.42418099903568+1.3643763538418412i             -7.167426935905999
-0.039000000000000035     0                        0                        -6.423840273577556+1.3643763538418412i            -7.280585999703061+1.3643763538418412i
0.05751877475070055       0                        0                        -5.065346118340464+1.3643763538418412i            -3.3343546132748387+1.3643763538418412i
0.060676476567843474      0                        0                        -4.9770001941666155+1.3643763538418412i           -3.2217484984869182+1.3643763538418412i
0.06391043495735527       0                        0                        -4.872879546944426+1.3643763538418412i            -3.085994181658993+1.3643763538418412i
0.06491563096046732       0                        0                        -4.837010608781798+1.3643763538418412i            -3.0192150396392208+1.3643763538418412i
-0.03984741311738366      0                        0                        -6.424277177158667+1.3643763538418412i            -6.196448517793415+1.3643763538418412i
-0.03965236879613071      0                        0                        -6.424150237965159+1.3643763538418412i            -6.359900746501095+1.3643763538418412i
-0.03997041303740728      0                        0                        -6.424402934334247+1.3643763538418412i            -6.400426061204854+1.3643763538418412i
-0.04008131282372812      0                        0                        -6.424369952699412+1.3643763538418412i            -6.24791922650416+1.3643763538418412i
-0.04057026554192783      0                        0                        -6.424688857711611+1.3643763538418412i            -6.24791922650391+1.3643763538418412i
-0.04074632918285495      0                        0                        -6.4248305688128875+1.3643763538418412i           -5.997227163321126+1.3643763538418412i
-0.041220933299242646     0                        0                        -6.425382640180802+1.3643763538418412i            -5.997227163321155+1.3643763538418412i
