% Model:              GRACE_shield_closedhole5_thickness_1.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 17 2021, 10:39
% Dimension:          3
% Nodes:              233
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.12000000000000004      0                        0                        -7.790015001664331+1.3643763538418412i            -6.524227046207311+1.3643763538418412i
-0.10000000000000003      0                        0                        -6.993870176974761+1.3643763538418412i            -5.08505839274975+1.3643763538418412i
-0.2                      0                        0                        -19.187430715343453                               -8.98166695509436
-0.18000000000000002      0                        0                        -10.46979271677202+1.3643763538418412i            -8.353285000539652+1.3643763538418412i
0.10000000000000003       0                        0                        -2.5824536944451353+1.3643763538418412i           -0.35714784597053134
0.11999999999999994       0                        0                        -3.9494042179041706+1.3643763538418412i           -0.7233482825593899+1.3643763538418412i
0.18                      0                        0                        -8.051451588048371+1.3643763538418412i            -5.858362180520478
0.2                       0                        0                        -18.41435397848353                                -6.303361599757369+1.3643763538418412i
-0.14000000000000004      0                        0                        -8.548852922471486+1.3643763538418412i            -6.664918760258821+1.3643763538418412i
-0.16000000000000003      0                        0                        -9.364011140339707+1.3643763538418412i            -7.637874027991447+1.3643763538418412i
0.13999999999999996       0                        0                        -5.226502139754692+1.3643763538418412i            -3.001593866874243
0.15999999999999998       0                        0                        -6.547086763740112+1.3643763538418412i            -3.3654171316446218+1.3643763538418412i
0.08999999999999997       0                        0                        -3.0406591553448834+1.3643763538418412i           -0.7636154570969845+1.3643763538418412i
0.015227341150226698      0                        0                        -8.372248451122092+1.3643763538418412i            -6.661797722542268+1.3643763538418412i
0.015949862543564564      0                        0                        -8.356500904092105+1.3643763538418412i            -6.6657261620557025+1.3643763538418412i
0.01599999999999993       0                        0                        -8.355433846861281+1.3643763538418412i            -6.659348239026671+1.3643763538418412i
0.014999999999999986      0                        0                        -8.377728754650288+1.3643763538418412i            -6.66562137403705+1.3643763538418412i
0.026029781633448434      0                        0                        -8.027699719752874+1.3643763538418412i            -5.802095204347847+1.3643763538418412i
0.026308972243454104      0                        0                        -8.01483428798169+1.3643763538418412i             -5.671537348251173+1.3643763538418412i
0.025999999999999968      0                        0                        -8.029879570758903+1.3643763538418412i            -5.802095204347846+1.3643763538418412i
-0.016000000000000042     0                        0                        -9.393321039375001                                -7.098988602326365+1.3643763538418412i
-0.015560364191192833     0                        0                        -9.436766393585726                                -7.0577966708304505+1.3643763538418412i
-0.015075698971406287     0                        0                        -9.50107077246844                                 -7.099074195348003+1.3643763538418412i
-0.015000000000000041     0                        0                        -9.50944707367593                                 -7.099074195347997+1.3643763538418412i
-0.015143340897989077     0                        0                        -9.482011049943031                                -7.066456343125715+1.3643763538418412i
0.02686778234826681       0                        0                        -7.96438262431103+1.3643763538418412i             -5.671537348251171+1.3643763538418412i
0.027305386550950578      0                        0                        -7.925686644776576+1.3643763538418412i            -5.6088030062473475+1.3643763538418412i
0.02781738343472545       0                        0                        -7.8920279389288375+1.3643763538418412i           -5.417990724865898+1.3643763538418412i
0.028355108234546705      0                        0                        -7.867438843835361+1.3643763538418412i            -5.181313003980266+1.3643763538418412i
0.030059816862348765      0                        0                        -7.605577837291695+1.3643763538418412i            -5.181313003980269+1.3643763538418412i
0.032535584044351695      0                        0                        -6.978589376394956+1.3643763538418412i            -4.271534846918861+1.3643763538418412i
0.033419380430935786      0                        0                        -6.817161084318114+1.3643763538418412i            -4.271534846918862+1.3643763538418412i
0.03233663860088751       0                        0                        -7.100520894487885+1.3643763538418412i            -4.548484747094304+1.3643763538418412i
0.032449371700376484      0                        0                        -7.02646836843344+1.3643763538418412i             -4.322914607945726+1.3643763538418412i
0.0306533361087252        0                        0                        -7.493202627953856+1.3643763538418412i            -5.017235870935353+1.3643763538418412i
0.03075856257956039       0                        0                        -7.479740075489302+1.3643763538418412i            -5.017235870935353+1.3643763538418412i
0.03214701914942056       0                        0                        -7.188821482998093+1.3643763538418412i            -4.629312913814468+1.3643763538418412i
0.033800618610195204      0                        0                        -6.7170176736393135+1.3643763538418412i           -3.9586899744518993+1.3643763538418412i
0.03391601130493224       0                        0                        -6.672715172541161+1.3643763538418412i            -3.771659704165194+1.3643763538418412i
0.033781985279067284      0                        0                        -6.721681391664729+1.3643763538418412i            -3.9586899744518993+1.3643763538418412i
0.03541607216841211       0                        0                        -6.130428022177316+1.3643763538418412i            -3.42909818880787+1.3643763538418412i
0.035563026075459414      0                        0                        -6.03840934061862+1.3643763538418412i             -3.316289135370115+1.3643763538418412i
0.035637536858353636      0                        0                        -6.019817122364287+1.3643763538418412i            -3.1330463238804773+1.3643763538418412i
0.0359297296042429        0                        0                        -5.931633687687491+1.3643763538418412i            -3.133046323880478+1.3643763538418412i
0.0359859742605749        0                        0                        -5.891741822167699+1.3643763538418412i            -2.996706457956743+1.3643763538418412i
0.03614202553131177       0                        0                        -5.86430624125279+1.3643763538418412i             -2.9153346886156672+1.3643763538418412i
0.036800627205159475      0                        0                        -5.66411507312928+1.3643763538418412i             -2.915334688615667+1.3643763538418412i
0.03606384737458432       0                        0                        -5.868474031408845+1.3643763538418412i            -2.9212168250272983+1.3643763538418412i
0.03796302005509816       0                        0                        -5.456478747091681+1.3643763538418412i            -2.9218184393949587+1.3643763538418412i
0.03802634550453182       0                        0                        -5.4594829745833025+1.3643763538418412i           -2.997163326681071+1.3643763538418412i
0.0379490374961855        0                        0                        -5.449865082081419+1.3643763538418412i            -2.922569467173793+1.3643763538418412i
0.0381566056469011        0                        0                        -5.439988220274129+1.3643763538418412i            -3.1808948048439527+1.3643763538418412i
0.03815989713724374       0                        0                        -5.432841614233466+1.3643763538418412i            -3.363420911956121+1.3643763538418412i
0.039917797590659554      0                        0                        -5.3561027222858115+1.3643763538418412i           -3.5923745419160165+1.3643763538418412i
0.04001542083601098       0                        0                        -5.3526523806576+1.3643763538418412i              -3.7785902862137464+1.3643763538418412i
0.03823690012443065       0                        0                        -5.428935382472225+1.3643763538418412i            -3.363420911956119+1.3643763538418412i
0.040310852759444904      0                        0                        -5.34818061269541+1.3643763538418412i             -3.7695258164782817+1.3643763538418412i
0.040583486797274165      0                        0                        -5.342632328042803+1.3643763538418412i            -3.930091125645138+1.3643763538418412i
0.04067646368377503       0                        0                        -5.341589580837074+1.3643763538418412i            -3.930091125645142+1.3643763538418412i
0.04071784758382829       0                        0                        -5.338544559854307+1.3643763538418412i            -3.8915018321794315+1.3643763538418412i
0.041846659301821104      0                        0                        -5.325033926184984+1.3643763538418412i            -3.891501832179412+1.3643763538418412i
0.042558676086205116      0                        0                        -5.318030925344854+1.3643763538418412i            -3.9444330138742036+1.3643763538418412i
0.04296202150041725       0                        0                        -5.3139099763183415+1.3643763538418412i           -3.944433013874201+1.3643763538418412i
0.043328791710205955      0                        0                        -5.310196358597938+1.3643763538418412i            -3.944433013874193+1.3643763538418412i
0.04415339171804783       0                        0                        -5.30166685295783+1.3643763538418412i             -3.9346170002674983+1.3643763538418412i
0.04464692201755116       0                        0                        -5.296704763635967+1.3643763538418412i            -3.934617000267496+1.3643763538418412i
0.04477494589670181       0                        0                        -5.294630145938974+1.3643763538418412i            -3.918990030317751+1.3643763538418412i
0.04657130294408876       0                        0                        -5.271406627817838+1.3643763538418412i            -3.8053515253811896+1.3643763538418412i
0.04685619901018004       0                        0                        -5.267803141501626+1.3643763538418412i            -3.8053515253811905+1.3643763538418412i
0.045390442208901705      0                        0                        -5.286960348921526+1.3643763538418412i            -3.840818244935061+1.3643763538418412i
0.04698824685963471       0                        0                        -5.265772216989468+1.3643763538418412i            -3.7499389596759953+1.3643763538418412i
0.04865505151000232       0                        0                        -5.242904510593975+1.3643763538418412i            -3.649899183692838+1.3643763538418412i
0.04950883704215517       0                        0                        -5.228616400492932+1.3643763538418412i            -3.6498991836928365+1.3643763538418412i
-0.026002918185725754     0                        0                        -8.895473665652345                                -7.1700648277228485+1.3643763538418412i
-0.025999999999999995     0                        0                        -8.896165006723978                                -7.158425030939285+1.3643763538418412i
-0.02792639691987009      0                        0                        -8.853164514394939                                -7.291583520191315+1.3643763538418412i
-0.02725690899661365      0                        0                        -8.866690628667056                                -7.22191048588763+1.3643763538418412i
-0.02649443769765547      0                        0                        -8.883122165951935                                -7.207045817443504+1.3643763538418412i
-0.026427194346010263     0                        0                        -8.885791076822956                                -7.170064827722834+1.3643763538418412i
0.04959900451420157       0                        0                        -5.228482839157065+1.3643763538418412i            -3.612297770288438+1.3643763538418412i
0.05109863813905008       0                        0                        -5.202371247709583+1.3643763538418412i            -3.612297770288438+1.3643763538418412i
0.053044802796749335      0                        0                        -5.1658134938239435+1.3643763538418412i           -3.4443978792768366+1.3643763538418412i
0.05457778025986498       0                        0                        -5.1321025285169934+1.3643763538418412i           -3.444397879276836+1.3643763538418412i
0.05500217743554414       0                        0                        -5.1248579667379+1.3643763538418412i              -3.370047128121658+1.3643763538418412i
0.055412206608484726      0                        0                        -5.1148488503950835+1.3643763538418412i           -3.3700471281216577+1.3643763538418412i
-0.03127079580057368      0                        0                        -8.808353156930771                                -7.456164886240497+1.3643763538418412i
-0.030235003491697776     0                        0                        -8.818594475138628                                -7.456164886240504+1.3643763538418412i
-0.02958176117131253      0                        0                        -8.827851731211362                                -7.311622685258103+1.3643763538418412i
-0.029391441327853596     0                        0                        -8.830576749260796                                -7.29158352019129+1.3643763538418412i
-0.02994465251096648      0                        0                        -8.823160566463176                                -7.372948852076095+1.3643763538418412i
-0.031465305359965445     0                        0                        -8.808338106038061                                -7.641308112416187+1.3643763538418412i
-0.032957571837138044     0                        0                        -8.798920438715731                                -7.641308112416139+1.3643763538418412i
-0.03337285906721113      0                        0                        -8.79464686708115                                 -7.654118546954836+1.3643763538418412i
-0.03325956266587468      0                        0                        -8.795327431100128                                -7.6541185469548365+1.3643763538418412i
0.05937331639980031       0                        0                        -5.017184902027665+1.3643763538418412i            -3.2747479518719826+1.3643763538418412i
0.06251507802157918       0                        0                        -4.92768895535166+1.3643763538418412i             -3.118997988650129+1.3643763538418412i
0.06360063260960458       0                        0                        -4.893420864753457+1.3643763538418412i            -2.876132397064565+1.3643763538418412i
0.066836650885432         0                        0                        -4.814969761554235+1.3643763538418412i            -2.6364106139058934+1.3643763538418412i
0.0725963189943114        0                        0                        -4.50699506908913+1.3643763538418412i             -2.55232084981277+1.3643763538418412i
0.07593033895698237       0                        0                        -4.391411762262168+1.3643763538418412i            -2.296015913984359+1.3643763538418412i
0.0787566728077852        0                        0                        -4.2604151144795255+1.3643763538418412i           -2.2960159139843586+1.3643763538418412i
-0.03350000000000003      0                        0                        -8.795914250979571                                -7.990398449318754+1.3643763538418412i
-0.036000000000000004     0                        0                        -8.792662500393414                                -8.746619508492284+1.3643763538418412i
-0.038910645239019215     0                        0                        -6.676864955446078+1.3643763538418412i            -6.454650129208121+1.3643763538418412i
-0.03699999999999998      0                        0                        -6.675980765463348+1.3643763538418412i            -3.673090317158227
-0.0401986414201522       0                        0                        -6.677881397064765+1.3643763538418412i            -6.369042817528441+1.3643763538418412i
-0.040648694556254        0                        0                        -6.678279582857972+1.3643763538418412i            -6.369042817528447+1.3643763538418412i
-0.04070662555330343      0                        0                        -6.678451862429384+1.3643763538418412i            -6.161646250785753+1.3643763538418412i
-0.043697547295969336     0                        0                        -6.6832974226120285+1.3643763538418412i           -6.0159106147679156+1.3643763538418412i
-0.04315290800294683      0                        0                        -6.681958157738285+1.3643763538418412i            -6.1616462507856635+1.3643763538418412i
-0.04436541777288758      0                        0                        -6.6846786520320665+1.3643763538418412i           -5.923671029564759+1.3643763538418412i
-0.04203313693651828      0                        0                        -6.680349658121156+1.3643763538418412i            -6.161646250785698+1.3643763538418412i
-0.044964242080469674     0                        0                        -6.686181248752105+1.3643763538418412i            -5.923671029564754+1.3643763538418412i
-0.04782484459175729      0                        0                        -6.693861264446514+1.3643763538418412i            -5.847217857405974+1.3643763538418412i
-0.04734749201804761      0                        0                        -6.692481660603811+1.3643763538418412i            -5.899875043018326+1.3643763538418412i
-0.04827139174171008      0                        0                        -6.695225775685648+1.3643763538418412i            -5.847217857405968+1.3643763538418412i
-0.04638846612546549      0                        0                        -6.689654339587309+1.3643763538418412i            -5.926846061196527+1.3643763538418412i
-0.04686680034171847      0                        0                        -6.69085917108907+1.3643763538418412i             -5.926846061196535+1.3643763538418412i
-0.04942491381631359      0                        0                        -6.699079643005127+1.3643763538418412i            -5.739596187190417+1.3643763538418412i
-0.056242302574307707     0                        0                        -6.727357361516173+1.3643763538418412i            -5.682256919806728+1.3643763538418412i
-0.05605315717025647      0                        0                        -6.726460496770173+1.3643763538418412i            -5.698711067524011+1.3643763538418412i
-0.0519366584634183       0                        0                        -6.709183433466718+1.3643763538418412i            -5.740490682341452+1.3643763538418412i
-0.058262879568988984     0                        0                        -6.737203683111669+1.3643763538418412i            -5.682256919806731+1.3643763538418412i
-0.0571622355425587       0                        0                        -6.731812555608355+1.3643763538418412i            -5.682256919806729+1.3643763538418412i
-0.0627922812483036       0                        0                        -6.760914832165803+1.3643763538418412i            -5.659164526607585+1.3643763538418412i
