% Model:              GRACE_stlshield_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 9 2021, 14:49
% Dimension:          3
% Nodes:              294
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
0.039804050220952014      0                        0                        -5.302341350735078+1.3643763538418412i            -4.707062803852858+1.3643763538418412i
0.039829963093763354      0                        0                        -5.302304938891865+1.3643763538418412i            -4.815554509189633+1.3643763538418412i
0.04011062995666151       0                        0                        -5.301823372638786+1.3643763538418412i            -4.72756613270509+1.3643763538418412i
0.040504668780749015      0                        0                        -5.301285315809643+1.3643763538418412i            -4.672628030971124+1.3643763538418412i
0.04051214438906903       0                        0                        -5.301241903792303+1.3643763538418412i            -4.596509094427448+1.3643763538418412i
0.04053987350520791       0                        0                        -5.3011808907556635+1.3643763538418412i           -4.596509094427504+1.3643763538418412i
0.04041399611414476       0                        0                        -5.301236696651778+1.3643763538418412i            -4.620781167740327+1.3643763538418412i
0.04023477204858125       0                        0                        -5.301621136163038+1.3643763538418412i            -4.72756613270515+1.3643763538418412i
-0.04014547467323426      0                        0                        -6.428805596305113+1.3643763538418412i            -6.314006759588589+1.3643763538418412i
-0.0404224871572777       0                        0                        -6.428962329452184+1.3643763538418412i            -6.314006759584538+1.3643763538418412i
-0.0408803358799959       0                        0                        -6.429362531148831+1.3643763538418412i            -6.11965066877851+1.3643763538418412i
-0.040561250366850043     0                        0                        -6.4290870839102645+1.3643763538418412i           -6.270709630221788+1.3643763538418412i
-0.04051745479450228      0                        0                        -6.428984042434196+1.3643763538418412i            -6.174170772402165+1.3643763538418412i
-0.040965873931856966     0                        0                        -6.4294531023306245+1.3643763538418412i           -6.010328484942036+1.3643763538418412i
-0.040952805444695595     0                        0                        -6.429426753165193+1.3643763538418412i            -6.119650668778184+1.3643763538418412i
-0.041161047429926406     0                        0                        -6.429424762643859+1.3643763538418412i            -5.941079114792837+1.3643763538418412i
0.041085633165699964      0                        0                        -5.299561830409134+1.3643763538418412i            -4.404631125595223+1.3643763538418412i
0.04135154876466213       0                        0                        -5.298747868457657+1.3643763538418412i            -4.341200602334036+1.3643763538418412i
0.04199251249317623       0                        0                        -5.2962213567070995+1.3643763538418412i           -4.231756825789787+1.3643763538418412i
0.04055886881592405       0                        0                        -5.301094183422258+1.3643763538418412i            -4.471771270259111+1.3643763538418412i
0.04255591256166916       0                        0                        -5.293392242934828+1.3643763538418412i            -4.23175682578982+1.3643763538418412i
0.043537461139910694      0                        0                        -5.287789779616711+1.3643763538418412i            -4.1600879660088985+1.3643763538418412i
0.04381566480191851       0                        0                        -5.285570767169546+1.3643763538418412i            -4.043041536862398+1.3643763538418412i
0.04350706348890282       0                        0                        -5.287966959632686+1.3643763538418412i            -4.160087966008902+1.3643763538418412i
-0.041710637697932484     0                        0                        -6.43012965732272+1.3643763538418412i             -5.953466588182+1.3643763538418412i
-0.04131480631447779      0                        0                        -6.429630386257255+1.3643763538418412i            -5.94107911479278+1.3643763538418412i
-0.04246583955614874      0                        0                        -6.431077500168895+1.3643763538418412i            -5.893287522765298+1.3643763538418412i
-0.04202042801962155      0                        0                        -6.430533039681921+1.3643763538418412i            -5.95346658818099+1.3643763538418412i
-0.04268362728742581      0                        0                        -6.43140391576197+1.3643763538418412i             -5.893287522765781+1.3643763538418412i
-0.0427636606581451       0                        0                        -6.43152392973637+1.3643763538418412i             -5.893287522765928+1.3643763538418412i
-0.043205678746557064     0                        0                        -6.432495319819368+1.3643763538418412i            -5.770970923579465+1.3643763538418412i
-0.04388138540219569      0                        0                        -6.4337308425881075+1.3643763538418412i           -5.711120451864997+1.3643763538418412i
0.044153448093644077      0                        0                        -5.2829115599841865+1.3643763538418412i           -4.038504640606345+1.3643763538418412i
0.04451608671257473       0                        0                        -5.280155513547067+1.3643763538418412i            -4.038504640606362+1.3643763538418412i
0.04458654616644289       0                        0                        -5.2796220463792265+1.3643763538418412i           -4.038504640606362+1.3643763538418412i
0.0452099504078102        0                        0                        -5.274244895634299+1.3643763538418412i            -3.969806410939025+1.3643763538418412i
0.045823395650988946      0                        0                        -5.26841554115003+1.3643763538418412i             -3.8583421792269617+1.3643763538418412i
0.04462817808733152       0                        0                        -5.279368019952358+1.3643763538418412i            -3.9698064109390243+1.3643763538418412i
0.04624009574727478       0                        0                        -5.263838398212757+1.3643763538418412i            -3.8608185813769644+1.3643763538418412i
-0.04616792824493868      0                        0                        -6.439681711676785+1.3643763538418412i            -5.561586846021806+1.3643763538418412i
-0.04502295193019762      0                        0                        -6.436497769163076+1.3643763538418412i            -5.621394310277128+1.3643763538418412i
-0.04469088883652811      0                        0                        -6.435638005323571+1.3643763538418412i            -5.623891150552282+1.3643763538418412i
-0.047870611030226745     0                        0                        -6.445657580339954+1.3643763538418412i            -5.509864502457043+1.3643763538418412i
