% Model:              GRACE_shield_open_thickness_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 10 2021, 09:37
% Dimension:          3
% Nodes:              222
% Expressions:        2
% Description:        Magnetic Field, Magnetic Field Gradient
% Length unit:        m
% x                       y                        z                        log10(mf.Bx)                                      log10(d(laginterp(2,mf.Bx),x))
-0.03350000000000003      0                        0                        -8.905211579693523                                -7.8081214746897265+1.3643763538418412i
-0.03415880836142732      0                        0                        -8.90164829388879                                 -7.808121474689721+1.3643763538418412i
-0.036000000000000004     0                        0                        -8.898218353454784                                -3.9802350570655216
-0.03203728825906363      0                        0                        -8.91972681675553                                 -7.553567910007854+1.3643763538418412i
-0.032016883677486896     0                        0                        -8.922675468861602                                -7.381457081765309+1.3643763538418412i
-0.03208666328832735      0                        0                        -8.919228848594063                                -7.553567910007851+1.3643763538418412i
-0.03118132019694836      0                        0                        -8.935480149722403                                -7.381457081765278+1.3643763538418412i
-0.031000000000000055     0                        0                        -8.938309374192395                                -7.381457081765268+1.3643763538418412i
-0.029829458849941676     0                        0                        -8.963495054828854                                -7.226398132802216+1.3643763538418412i
-0.028953067532145355     0                        0                        -8.985361769373279                                -7.151989668704303+1.3643763538418412i
-0.03068883199211464      0                        0                        -8.944824210371932                                -7.258438471528706+1.3643763538418412i
-0.03063599928472599      0                        0                        -8.944783156993187                                -7.226398132802206+1.3643763538418412i
-0.02833487066358306      0                        0                        -9.004051127273737                                -7.151989668704302+1.3643763538418412i
-0.026014432900124396     0                        0                        -9.103076765807382                                -7.037780934074245+1.3643763538418412i
-0.025999999999999995     0                        0                        -9.106252131571576                                -7.030795255249192+1.3643763538418412i
-0.02645740928045412      0                        0                        -9.078797359344174                                -7.073831197375778+1.3643763538418412i
-0.028002301756212572     0                        0                        -9.016603776348573                                -7.086024916376721+1.3643763538418412i
-0.026823194439490383     0                        0                        -9.063018941238834                                -7.073831197375792+1.3643763538418412i
0.048865428686766105      0                        0                        -5.232359481247621+1.3643763538418412i            -3.7827055137151064+1.3643763538418412i
0.04913734474851644       0                        0                        -5.226281070524285+1.3643763538418412i            -3.742046921590343+1.3643763538418412i
0.04955726892578011       0                        0                        -5.2185365267164565+1.3643763538418412i           -3.6216521274859184+1.3643763538418412i
0.06694337819444318       0                        0                        -4.753815259205922+1.3643763538418412i            -2.8533784683669694+1.3643763538418412i
0.06927304934450274       0                        0                        -4.656443734398904+1.3643763538418412i            -2.845960560082413+1.3643763538418412i
0.07064832104276553       0                        0                        -4.614804936005453+1.3643763538418412i            -2.873893852564992+1.3643763538418412i
0.07090658047362475       0                        0                        -4.624357955742902+1.3643763538418412i            -2.6076030480892123+1.3643763538418412i
0.07266190144417539       0                        0                        -4.551580172121619+1.3643763538418412i            -2.6076030480892123+1.3643763538418412i
0.0708717304042436        0                        0                        -4.609203543025803+1.3643763538418412i            -2.6647890472969933+1.3643763538418412i
0.05377871262599265       0                        0                        -5.143078238152361+1.3643763538418412i            -3.4621535202678246+1.3643763538418412i
0.05499945020972796       0                        0                        -5.118365747985419+1.3643763538418412i            -3.462153520267825+1.3643763538418412i
0.055043770999881336      0                        0                        -5.117902546989345+1.3643763538418412i            -3.306340410814578+1.3643763538418412i
0.05518481507153922       0                        0                        -5.113951390704309+1.3643763538418412i            -3.3063404108145784+1.3643763538418412i
0.058302263493497486      0                        0                        -5.031460043332432+1.3643763538418412i            -3.1819798639420402+1.3643763538418412i
0.058823240119501186      0                        0                        -5.032976838048551+1.3643763538418412i            -3.143554291858047+1.3643763538418412i
0.05957516629680537       0                        0                        -5.008371942102458+1.3643763538418412i            -3.143554291858047+1.3643763538418412i
0.061941279614032674      0                        0                        -4.92912250203171+1.3643763538418412i             -2.9783820272768637+1.3643763538418412i
0.06449099316221918       0                        0                        -4.840054570062988+1.3643763538418412i            -2.978382027276864+1.3643763538418412i
0.06537191032594813       0                        0                        -4.813087207453032+1.3643763538418412i            -2.978382027276864+1.3643763538418412i
0.045189673198293256      0                        0                        -5.276262936579074+1.3643763538418412i            -3.959486324007115+1.3643763538418412i
0.04614672879006049       0                        0                        -5.266951902399725+1.3643763538418412i            -3.782705513715106+1.3643763538418412i
0.04691754074874996       0                        0                        -5.256861139692821+1.3643763538418412i            -3.7827055137151064+1.3643763538418412i
0.04077432310780349       0                        0                        -5.306630021474266+1.3643763538418412i            -4.386614927619101+1.3643763538418412i
0.041508641905585286      0                        0                        -5.303667042777478+1.3643763538418412i            -4.321945256929446+1.3643763538418412i
0.0425451318940849        0                        0                        -5.297689683816634+1.3643763538418412i            -4.182872811578099+1.3643763538418412i
0.042834730734533505      0                        0                        -5.295386726644344+1.3643763538418412i            -4.127729482531431+1.3643763538418412i
0.03985546278431604       0                        0                        -5.3101011492472+1.3643763538418412i              -4.559825345617949+1.3643763538418412i
0.040501705729859505      0                        0                        -5.30761595086452+1.3643763538418412i             -4.386614927619102+1.3643763538418412i
0.04351984878733689       0                        0                        -5.291031332631807+1.3643763538418412i            -4.127729482531432+1.3643763538418412i
0.044092479791070976      0                        0                        -5.286259082786903+1.3643763538418412i            -3.959486324007137+1.3643763538418412i
0.03956942401661451       0                        0                        -5.31080072500925+1.3643763538418412i             -4.559825345617911+1.3643763538418412i
0.038930933582649846      0                        0                        -5.311467852257125+1.3643763538418412i            -4.860692649503411+1.3643763538418412i
0.03799999999999998       0                        0                        -5.312662849261587+1.3643763538418412i            -2.6138531577169566+1.3643763538418412i
0.03465193662880256       0                        0                        -8.32670772795049+1.3643763538418412i             -7.6629049183989375+1.3643763538418412i
0.03599999999999995       0                        0                        -8.323925026636736+1.3643763538418412i            -2.6145992701144687+1.3643763538418412i
0.03401208713454912       0                        0                        -8.327637342889098+1.3643763538418412i            -7.7529908859792425+1.3643763538418412i
0.03430440155735037       0                        0                        -8.327404248561807+1.3643763538418412i            -7.66290491839887+1.3643763538418412i
0.03218851588921484       0                        0                        -8.329741386406292+1.3643763538418412i            -7.963027616923253+1.3643763538418412i
0.03335115942328576       0                        0                        -8.328568224511121+1.3643763538418412i            -7.96302761692338+1.3643763538418412i
0.033664001991317694      0                        0                        -8.327849916882899+1.3643763538418412i            -7.822789720463029+1.3643763538418412i
0.03142201945467615       0                        0                        -8.330587858556278+1.3643763538418412i            -8.173395551154986+1.3643763538418412i
0.03133537317443441       0                        0                        -8.3306419033127+1.3643763538418412i              -8.17339555115493+1.3643763538418412i
0.03042114426105158       0                        0                        -8.33073537187205+1.3643763538418412i             -8.566381465484751+1.3643763538418412i
0.02636812670564917       0                        0                        -8.326957013330933+1.3643763538418412i            -7.82035078136544
0.028306316975452717      0                        0                        -8.329207378131386+1.3643763538418412i            -7.98035557354077
0.030173158043110077      0                        0                        -8.330679716279496+1.3643763538418412i            -8.373175045060867
0.02943973659326607       0                        0                        -8.330057363041387+1.3643763538418412i            -8.198274611535025
0.029508873952396042      0                        0                        -8.329968332555548+1.3643763538418412i            -8.08537182235039
0.02869801062478458       0                        0                        -8.329621256625789+1.3643763538418412i            -8.198274611534872
0.025999999999999968      0                        0                        -8.326667975339111+1.3643763538418412i            -7.794381311383026
0.02601993757336557       0                        0                        -8.326507051691856+1.3643763538418412i            -7.789685794783462
0.026043887058021686      0                        0                        -8.326542854710308+1.3643763538418412i            -7.789685794783525
-0.016000000000000042     0                        0                        -9.618424936217204+1.3643763538418412i            -7.128411432952452+1.3643763538418412i
-0.015522151730242545     0                        0                        -9.558606459792836+1.3643763538418412i            -7.128411432952367+1.3643763538418412i
-0.015123939736432168     0                        0                        -9.515696303665143+1.3643763538418412i            -7.130270714892504+1.3643763538418412i
-0.0150691062232719       0                        0                        -9.495445664075039+1.3643763538418412i            -7.1308912417758386+1.3643763538418412i
-0.015000000000000041     0                        0                        -9.488552718311976+1.3643763538418412i            -7.177653907197289+1.3643763538418412i
0.015949862543564564      0                        0                        -8.357603251811573+1.3643763538418412i            -6.863616465020729+1.3643763538418412i
0.01599999999999993       0                        0                        -8.357087621054854+1.3643763538418412i            -6.8759546906251625+1.3643763538418412i
0.01522734115022667       0                        0                        -8.367501573633277+1.3643763538418412i            -6.863616465020698+1.3643763538418412i
0.014999999999999986      0                        0                        -8.370564066357986+1.3643763538418412i            -6.811338711287542+1.3643763538418412i
-0.03700040155880105      0                        0                        -6.985028627847308+1.3643763538418412i            -3.9803047833103213
0.03700039600807309       0                        0                        -5.613580359734517+1.3643763538418412i            -2.6145992701144687+1.3643763538418412i
-0.025928090036331786     0                        0                        -9.107894384150113                                -6.991664458136316+1.3643763538418412i
-0.02471555438507103      0                        0                        -9.183903462587198                                -6.9776392879081754+1.3643763538418412i
-0.024500000000000022     0                        0                        -9.199222890469029                                -6.953990089678726+1.3643763538418412i
-0.024892108727430168     0                        0                        -9.171073387324276                                -6.991664458136317+1.3643763538418412i
-0.023692137677763292     0                        0                        -9.265531257772185                                -6.937340189661118+1.3643763538418412i
-0.023130952422576845     0                        0                        -9.320792318606005                                -6.937340189661106+1.3643763538418412i
-0.023830330934231814     0                        0                        -9.252937648647258                                -6.93734018966112+1.3643763538418412i
-0.022205855700170946     0                        0                        -9.427621701862883                                -6.944632458017095+1.3643763538418412i
-0.022070997850166113     0                        0                        -9.448249060266626                                -6.945123206448818+1.3643763538418412i
-0.02125297686103686      0                        0                        -9.579339973363604                                -6.9451232064488195+1.3643763538418412i
-0.020576968460482598     0                        0                        -9.726751683519375                                -6.956238964952929+1.3643763538418412i
-0.020357092374496316     0                        0                        -9.787045565252187                                -6.9562389649529335+1.3643763538418412i
-0.01974999999999999      0                        0                        -10.010432024895502                               -6.985878661535163+1.3643763538418412i
-0.01905265507633991      0                        0                        -10.618437223380626                               -6.990246481563404+1.3643763538418412i
-0.018836053480781212     0                        0                        -11.716090435314714                               -6.990246481563394+1.3643763538418412i
-0.018789835812620087     0                        0                        -11.552214729445803+1.3643763538418412i           -6.990246481563391+1.3643763538418412i
-0.018750000000000017     0                        0                        -11.300273965512346+1.3643763538418412i           -7.033176307701831+1.3643763538418412i
-0.018705893861179795     0                        0                        -10.851278064832686+1.3643763538418412i           -7.044524774125482+1.3643763538418412i
-0.018659232599999298     0                        0                        -10.737660034307794+1.3643763538418412i           -7.044524774125481+1.3643763538418412i
-0.017426592146016107     0                        0                        -9.883332036189433+1.3643763538418412i            -7.04684330259915+1.3643763538418412i
-0.017375000000000057     0                        0                        -9.868221514064109+1.3643763538418412i            -7.080798789194678+1.3643763538418412i
-0.01717941017927735      0                        0                        -9.819047644739058+1.3643763538418412i            -7.0807987891946755+1.3643763538418412i
-0.016325062231333176     0                        0                        -9.663885818075514+1.3643763538418412i            -7.081414699966018+1.3643763538418412i
-0.016123935225043518     0                        0                        -9.631709357996439+1.3643763538418412i            -7.081414699966014+1.3643763538418412i
-0.016106857579179817     0                        0                        -9.6341604778639+1.3643763538418412i              -7.095976897340061+1.3643763538418412i
-0.01489099565724436      0                        0                        -9.477464154040899+1.3643763538418412i            -7.144227968850966+1.3643763538418412i
-0.014137754713337808     0                        0                        -9.412166637504566+1.3643763538418412i            -7.144227968850891+1.3643763538418412i
-0.013402792539994435     0                        0                        -9.356708669999604+1.3643763538418412i            -7.144227968850816+1.3643763538418412i
-0.013367567165035454     0                        0                        -9.352731392919267+1.3643763538418412i            -7.126662528522009+1.3643763538418412i
0.014839266153352126      0                        0                        -8.373163554751955+1.3643763538418412i            -6.811929664485848+1.3643763538418412i
0.014821603380149456      0                        0                        -8.372984608130267+1.3643763538418412i            -6.801054544447834+1.3643763538418412i
0.014814581897151152      0                        0                        -8.37260703076678+1.3643763538418412i             -6.792186246591882+1.3643763538418412i
-0.013330646679752145     0                        0                        -9.350396833977973+1.3643763538418412i            -7.113968262031866+1.3643763538418412i
-0.01309673270070244      0                        0                        -9.333231272642598+1.3643763538418412i            -7.113968262031865+1.3643763538418412i
-0.011803592117633072     0                        0                        -9.24892529167191+1.3643763538418412i             -7.113968262031863+1.3643763538418412i
-0.011603875216225024     0                        0                        -9.233592733884494+1.3643763538418412i            -7.061392447300757+1.3643763538418412i
-0.01151175786091016      0                        0                        -9.228956431509836+1.3643763538418412i            -7.028716945689282+1.3643763538418412i
0.0142480752266044        0                        0                        -8.381981879450711+1.3643763538418412i            -6.793256525552195+1.3643763538418412i
0.014794869807963046      0                        0                        -8.37286663596266+1.3643763538418412i             -6.793256525552199+1.3643763538418412i
0.013182767043854848      0                        0                        -8.400304163636282+1.3643763538418412i            -6.7769071516098345+1.3643763538418412i
0.012152147599427676      0                        0                        -8.41952872675298+1.3643763538418412i             -6.776907151609821+1.3643763538418412i
0.011928311584406603      0                        0                        -8.423818943108087+1.3643763538418412i            -6.776907151609822+1.3643763538418412i
0.011471923076003698      0                        0                        -8.432791628173621+1.3643763538418412i            -6.773092511490784+1.3643763538418412i
0.011044511286983028      0                        0                        -8.441359088352904+1.3643763538418412i            -6.772929483813305+1.3643763538418412i
0.010466457355090164      0                        0                        -8.45345381626189+1.3643763538418412i             -6.773073977395636+1.3643763538418412i
-0.011125034168174175     0                        0                        -9.208314726160191+1.3643763538418412i            -7.028125433832351+1.3643763538418412i
-0.009687098123136034     0                        0                        -9.123569442688819+1.3643763538418412i            -7.017018731579208+1.3643763538418412i
-0.009600481287675933     0                        0                        -9.118788159136646+1.3643763538418412i            -7.017018731579209+1.3643763538418412i
-0.008649510889443962     0                        0                        -9.068124513871277+1.3643763538418412i            -7.004692238661288+1.3643763538418412i
-0.011206993378214791     0                        0                        -9.208459014663573+1.3643763538418412i            -7.028716945689283+1.3643763538418412i
-0.007810257087372985     0                        0                        -9.027868884018181+1.3643763538418412i            -7.004692238661277+1.3643763538418412i
-0.007808090734539447     0                        0                        -9.027769654579986+1.3643763538418412i            -7.004692238661279+1.3643763538418412i
-0.007669517918037799     0                        0                        -9.021903358375319+1.3643763538418412i            -6.9803881060040265+1.3643763538418412i
0.005981056856645628      0                        0                        -8.554921590194013+1.3643763538418412i            -6.815716051308721+1.3643763538418412i
0.007475725496854768      0                        0                        -8.518987535856658+1.3643763538418412i            -6.792076532052532+1.3643763538418412i
0.008442990154695351      0                        0                        -8.49705616177196+1.3643763538418412i             -6.777228871628375+1.3643763538418412i
0.008640779220712824      0                        0                        -8.492647265875759+1.3643763538418412i            -6.778841585051488+1.3643763538418412i
0.01023320702997177       0                        0                        -8.458333864865088+1.3643763538418412i            -6.773073977395636+1.3643763538418412i
0.010156402778861429      0                        0                        -8.459861499976762+1.3643763538418412i            -6.778841585051482+1.3643763538418412i
-0.007655421834134535     0                        0                        -9.022311145394337+1.3643763538418412i            -6.943542677213584+1.3643763538418412i
-0.0066750791962773       0                        0                        -8.974052204741266+1.3643763538418412i            -6.9435426772135855+1.3643763538418412i
-0.006367104156987186     0                        0                        -8.959317917181476+1.3643763538418412i            -6.916860092073664+1.3643763538418412i
-0.0029770886827072685    0                        0                        -8.823338710595289+1.3643763538418412i            -6.910311460502204+1.3643763538418412i
-0.006522938907791598     0                        0                        -8.966845661901749+1.3643763538418412i            -6.916860092073665+1.3643763538418412i
-0.0011948699683866915    0                        0                        -8.759973404570836+1.3643763538418412i            -6.877937866116497+1.3643763538418412i
0.0016848487984316152     0                        0                        -8.668782014945839+1.3643763538418412i            -6.832457024573905+1.3643763538418412i
0.0018833143087217952     0                        0                        -8.66549445887615+1.3643763538418412i             -6.815716051308721+1.3643763538418412i
0.002750899095807169      0                        0                        -8.639619889403798+1.3643763538418412i            -6.815716051308721+1.3643763538418412i
-1.594666374159226E-4     0                        0                        -8.725875629555011+1.3643763538418412i            -6.869265049940842+1.3643763538418412i
8.865443484414315E-4      0                        0                        -8.693334329231183+1.3643763538418412i            -6.857458048025014+1.3643763538418412i
0.020263710927071743      0                        0                        -8.324551660618104+1.3643763538418412i            -7.568117779217839+1.3643763538418412i
0.02047248893407755       0                        0                        -8.323681841779244+1.3643763538418412i            -7.776623175840044+1.3643763538418412i
0.021266179856891         0                        0                        -8.322468766613374+1.3643763538418412i            -7.77662317584005+1.3643763538418412i
0.022125000000000006      0                        0                        -8.321838901182906+1.3643763538418412i            -8.146415603157722+1.3643763538418412i
0.022729538171232244      0                        0                        -8.32222902428756+1.3643763538418412i             -8.150040315611209
0.023704651038894603      0                        0                        -8.32285902765533+1.3643763538418412i             -8.150040315611303
0.024068918751353696      0                        0                        -8.32364941371133+1.3643763538418412i             -7.756306159713723
0.02421962121503851       0                        0                        -8.3238911649943+1.3643763538418412i              -7.756306159713709
0.024500000000000022      0                        0                        -8.32434129660477+1.3643763538418412i             -7.756306159713693
0.01974999999999999       0                        0                        -8.325826849256591+1.3643763538418412i            -7.2987586299040785+1.3643763538418412i
0.018626385038148896      0                        0                        -8.331775655655234+1.3643763538418412i            -7.079521280458364+1.3643763538418412i
0.018666994519341257      0                        0                        -8.331847173450472+1.3643763538418412i            -7.121910415814663+1.3643763538418412i
0.01874999999999999       0                        0                        -8.331263008195577+1.3643763538418412i            -7.121910415814654+1.3643763538418412i
0.018609659051053468      0                        0                        -8.331242673914623+1.3643763538418412i            -7.048893294725315+1.3643763538418412i
0.017375                  0                        0                        -8.341661420410949+1.3643763538418412i            -7.04023291664276+1.3643763538418412i
0.017686839883436306      0                        0                        -8.338958754022963+1.3643763538418412i            -7.040232916642758+1.3643763538418412i
0.01856802701239496       0                        0                        -8.331589198952482+1.3643763538418412i            -7.04889329472531+1.3643763538418412i
0.016781296397730794      0                        0                        -8.34784359132062+1.3643763538418412i             -6.964961827160628+1.3643763538418412i
0.016304358165656868      0                        0                        -8.353521582040688+1.3643763538418412i            -6.924286560525139+1.3643763538418412i
0.016361657432976573      0                        0                        -8.352668313181262+1.3643763538418412i            -6.941436497910148+1.3643763538418412i
0.016374769068909695      0                        0                        -8.352216804962225+1.3643763538418412i            -6.960394762275603+1.3643763538418412i
0.018832476570259882      0                        0                        -8.330815217135996+1.3643763538418412i            -7.234078579117944+1.3643763538418412i
0.018864243110788076      0                        0                        -8.330642869752626+1.3643763538418412i            -7.234078579117957+1.3643763538418412i
0.019047105887347593      0                        0                        -8.32908800842168+1.3643763538418412i             -7.29875862990402+1.3643763538418412i
0.025990832007586645      0                        0                        -8.32665424448224+1.3643763538418412i             -7.789022026291983
0.02579460827220928       0                        0                        -8.326405811010765+1.3643763538418412i            -7.686887949671633
0.025717024266421695      0                        0                        -8.326258918070721+1.3643763538418412i            -7.686887949671576
0.0253287086676178        0                        0                        -8.325681958368348+1.3643763538418412i            -7.753878424343695
